"Date","season","holiday","hr","workingday","weather","atemp","humidity","windspeed","Count","Day_Time"
"2011-12-08","spring","Not holiday","18","Not workday","Clear","31.06",57,"7.0015",546,"After work time"
"2011-12-08","spring","Not holiday","19","Not workday","Clear","31.06",57,"0",615,"After work time"
"2011-12-08","spring","Not holiday","20","Not workday","Clear","31.06",53,"11.0014",614,"After work time"
"2011-12-08","spring","Not holiday","21","Not workday","Clear","31.06",53,"0",582,"After work time"
"2011-12-08","spring","Not holiday","22","Not workday","Clear","31.06",50,"15.0013",463,"After work time"
"2011-12-08","spring","Not holiday","23","Not workday","Clear","31.06",54,"19.9995",580,"After work time"
"2011-12-09","spring","Not holiday","0","Not workday","Clear","31.06",57,"15.0013",593,"Sleep time"
"2011-12-09","spring","Not holiday","1","Not workday","Clear","31.06",53,"12.998",513,"Sleep time"
"2011-12-09","spring","Not holiday","2","Not workday","Clear","31.06",53,"11.0014",390,"Sleep time"
"2011-12-09","spring","Not holiday","3","Not workday","Clear","31.06",57,"12.998",302,"Sleep time"
"2011-12-09","spring","Not holiday","4","Not workday","Clear","31.06",57,"12.998",246,"Sleep time"
"2011-12-09","spring","Not holiday","5","Not workday","Clear","30.305",60,"12.998",153,"Sleep time"
"2011-12-09","spring","Not holiday","6","Not workday","Clear","27.275",64,"12.998",108,"Sleep time"
"2011-12-09","spring","Not holiday","7","Workday","Clear","26.515",73,"16.9979",40,"Work time"
"2011-12-09","spring","Not holiday","8","Workday","Clear","25.76",77,"15.0013",14,"Work time"
"2011-12-09","spring","Not holiday","9","Workday","Clear","25.76",77,"15.0013",9,"Work time"
"2011-12-09","spring","Not holiday","10","Workday","Mist","25",83,"15.0013",4,"Work time"
"2011-12-09","spring","Not holiday","11","Workday","Mist","25.76",77,"12.998",9,"Work time"
"2011-12-09","spring","Not holiday","12","Workday","Light Snow","25",83,"8.9981",23,"Work time"
"2011-12-09","spring","Not holiday","13","Workday","Light Snow","25",88,"8.9981",37,"Work time"
"2011-12-09","spring","Not holiday","14","Workday","Light Snow","25",94,"15.0013",145,"Work time"
"2011-12-09","spring","Not holiday","15","Workday","Mist","25.76",83,"12.998",474,"Work time"
"2011-12-09","spring","Not holiday","16","Workday","Mist","25.76",83,"15.0013",250,"Work time"
"2011-12-09","spring","Not holiday","17","Workday","Light Snow","25.76",88,"7.0015",91,"After work time"
"2011-12-09","spring","Not holiday","18","Workday","Mist","25.76",88,"11.0014",121,"After work time"
"2011-12-09","spring","Not holiday","19","Workday","Light Snow","26.515",78,"8.9981",168,"After work time"
"2011-12-09","spring","Not holiday","20","Workday","Mist","27.275",73,"8.9981",225,"After work time"
"2011-12-09","spring","Not holiday","21","Workday","Mist","27.275",68,"12.998",219,"After work time"
"2011-12-09","spring","Not holiday","22","Workday","Mist","29.545",69,"12.998",237,"After work time"
"2011-12-09","spring","Not holiday","23","Workday","Mist","29.545",73,"12.998",332,"After work time"
"2011-12-10","spring","Not holiday","0","Workday","Mist","29.545",73,"12.998",723,"Sleep time"
"2011-12-10","spring","Not holiday","1","Workday","Mist","30.305",69,"11.0014",642,"Sleep time"
"2011-12-10","spring","Not holiday","2","Workday","Mist","29.545",73,"6.0032",463,"Sleep time"
"2011-12-10","spring","Not holiday","3","Workday","Mist","29.545",73,"8.9981",362,"Sleep time"
"2011-12-10","spring","Not holiday","4","Workday","Mist","29.545",73,"7.0015",273,"Sleep time"
"2011-12-10","spring","Not holiday","5","Workday","Mist","29.545",73,"11.0014",164,"Sleep time"
"2011-12-10","spring","Not holiday","6","Workday","Light Snow","28.79",78,"12.998",74,"Sleep time"
"2011-12-10","spring","Not holiday","7","Workday","Mist","28.79",78,"11.0014",35,"Work time"
"2011-12-10","spring","Not holiday","8","Workday","Mist","28.79",78,"11.0014",14,"Work time"
"2011-12-10","spring","Not holiday","9","Workday","Mist","28.79",78,"8.9981",15,"Work time"
"2011-12-10","spring","Not holiday","10","Workday","Mist","28.79",78,"7.0015",8,"Work time"
"2011-12-10","spring","Not holiday","11","Workday","Mist","28.79",78,"8.9981",10,"Work time"
"2011-12-10","spring","Not holiday","12","Workday","Mist","28.79",78,"12.998",37,"Work time"
"2011-12-10","spring","Not holiday","13","Workday","Mist","28.79",78,"7.0015",161,"Work time"
"2011-12-10","spring","Not holiday","14","Workday","Mist","28.79",78,"8.9981",480,"Work time"
"2011-12-10","spring","Not holiday","15","Workday","Mist","28.79",78,"11.0014",673,"Work time"
"2011-12-10","spring","Not holiday","16","Workday","Clear","30.305",73,"6.0032",328,"Work time"
"2011-12-10","spring","Not holiday","17","Workday","Clear","30.305",73,"6.0032",180,"After work time"
"2011-12-10","spring","Not holiday","18","Workday","Clear","31.06",69,"8.9981",230,"After work time"
"2011-12-10","spring","Not holiday","19","Workday","Clear","32.575",65,"6.0032",292,"After work time"
"2011-12-10","spring","Not holiday","20","Workday","Clear","34.09",58,"8.9981",272,"After work time"
"2011-12-10","spring","Not holiday","21","Workday","Clear","35.605",58,"7.0015",227,"After work time"
"2011-12-10","spring","Not holiday","22","Workday","Clear","37.12",59,"11.0014",259,"After work time"
"2011-12-10","spring","Not holiday","23","Workday","Clear","37.88",55,"15.0013",334,"After work time"
"2011-12-11","spring","Not holiday","0","Workday","Clear","37.88",55,"12.998",811,"Sleep time"
"2011-12-11","spring","Not holiday","1","Workday","Clear","37.88",55,"11.0014",795,"Sleep time"
"2011-12-11","spring","Not holiday","2","Workday","Clear","38.635",59,"15.0013",514,"Sleep time"
"2011-12-11","spring","Not holiday","3","Workday","Clear","37.88",55,"16.9979",458,"Sleep time"
"2011-12-11","spring","Not holiday","4","Workday","Clear","35.605",62,"11.0014",276,"Sleep time"
"2011-12-11","spring","Not holiday","5","Workday","Clear","34.85",79,"6.0032",291,"Sleep time"
"2011-12-11","spring","Not holiday","6","Workday","Clear","34.85",79,"8.9981",125,"Sleep time"
"2011-12-11","summer","Not holiday","7","Not workday","Clear","36.365",66,"0",149,"Work time"
"2011-12-11","summer","Not holiday","8","Not workday","Clear","34.85",70,"8.9981",93,"Work time"
"2011-12-11","summer","Not holiday","9","Not workday","Clear","34.85",74,"6.0032",90,"Work time"
"2011-12-11","summer","Not holiday","10","Not workday","Clear","35.605",84,"8.9981",33,"Work time"
"2011-12-11","summer","Not holiday","11","Not workday","Clear","33.335",79,"12.998",4,"Work time"
"2011-12-11","summer","Not holiday","12","Not workday","Clear","31.82",79,"7.0015",10,"Work time"
"2011-12-11","summer","Not holiday","13","Not workday","Clear","33.335",79,"6.0032",27,"Work time"
"2011-12-11","summer","Not holiday","14","Not workday","Clear","34.85",70,"0",50,"Work time"
"2011-12-11","summer","Not holiday","15","Not workday","Clear","37.12",62,"7.0015",142,"Work time"
"2011-12-11","summer","Not holiday","16","Not workday","Clear","39.395",56,"0",219,"Work time"
"2011-12-11","summer","Not holiday","17","Not workday","Clear","39.395",44,"19.9995",366,"After work time"
"2011-12-11","summer","Not holiday","18","Not workday","Clear","40.15",39,"15.0013",377,"After work time"
"2011-12-11","summer","Not holiday","19","Not workday","Clear","40.91",37,"15.0013",433,"After work time"
"2011-12-11","summer","Not holiday","20","Not workday","Clear","41.665",33,"16.9979",420,"After work time"
"2011-12-11","summer","Not holiday","21","Not workday","Clear","41.665",33,"16.9979",444,"After work time"
"2011-12-11","summer","Not holiday","22","Not workday","Clear","40.91",37,"19.0012",345,"After work time"
"2011-12-11","summer","Not holiday","23","Not workday","Clear","41.665",33,"19.9995",313,"After work time"
"2011-12-12","summer","Not holiday","0","Not workday","Clear","40.15",26,"19.9995",413,"Sleep time"
"2011-12-12","summer","Not holiday","1","Not workday","Clear","38.635",32,"23.9994",370,"Sleep time"
"2011-12-12","summer","Not holiday","2","Not workday","Clear","37.12",39,"8.9981",382,"Sleep time"
"2011-12-12","summer","Not holiday","3","Not workday","Clear","37.12",39,"8.9981",332,"Sleep time"
"2011-12-12","summer","Not holiday","4","Not workday","Clear","37.12",39,"8.9981",258,"Sleep time"
"2011-12-12","summer","Not holiday","5","Not workday","Clear","37.12",43,"8.9981",151,"Sleep time"
"2011-12-12","summer","Not holiday","6","Not workday","Light Snow","35.605",52,"11.0014",110,"Sleep time"
"2011-12-12","summer","Not holiday","7","Workday","Mist","35.605",58,"15.0013",43,"Work time"
"2011-12-12","summer","Not holiday","8","Workday","Mist","35.605",58,"12.998",17,"Work time"
"2011-12-12","summer","Not holiday","9","Workday","Mist","33.335",51,"16.9979",15,"Work time"
"2011-12-12","summer","Not holiday","10","Workday","Mist","33.335",54,"27.9993",5,"Work time"
"2011-12-12","summer","Not holiday","11","Workday","Mist","33.335",54,"19.9995",12,"Work time"
"2011-12-12","summer","Not holiday","12","Workday","Mist","33.335",51,"0",40,"Work time"
"2011-12-12","summer","Not holiday","13","Workday","Clear","32.575",58,"7.0015",136,"Work time"
"2011-12-12","summer","Not holiday","14","Workday","Clear","33.335",51,"7.0015",398,"Work time"
"2011-12-12","summer","Not holiday","15","Workday","Clear","34.85",52,"12.998",568,"Work time"
"2011-12-12","summer","Not holiday","16","Workday","Clear","34.85",46,"16.9979",295,"Work time"
"2011-12-12","summer","Not holiday","17","Workday","Clear","36.365",43,"16.9979",174,"After work time"
"2011-12-12","summer","Not holiday","18","Workday","Clear","36.365",28,"19.9995",201,"After work time"
"2011-12-12","summer","Not holiday","19","Workday","Clear","36.365",32,"12.998",257,"After work time"
"2011-12-12","summer","Not holiday","20","Workday","Clear","37.88",34,"15.0013",236,"After work time"
"2011-12-12","summer","Not holiday","21","Workday","Clear","37.88",34,"15.0013",230,"After work time"
"2011-12-12","summer","Not holiday","22","Workday","Clear","37.12",36,"12.998",234,"After work time"
"2011-12-12","summer","Not holiday","23","Workday","Clear","37.12",36,"19.0012",365,"After work time"
"2011-12-13","summer","Not holiday","0","Workday","Clear","36.365",32,"8.9981",747,"Sleep time"
"2011-12-13","summer","Not holiday","1","Workday","Clear","36.365",32,"11.0014",730,"Sleep time"
"2011-12-13","summer","Not holiday","2","Workday","Clear","34.85",43,"8.9981",581,"Sleep time"
"2011-12-13","summer","Not holiday","3","Workday","Clear","34.85",43,"8.9981",395,"Sleep time"
"2011-12-13","summer","Not holiday","4","Workday","Clear","34.09",45,"8.9981",258,"Sleep time"
"2011-12-13","summer","Not holiday","5","Workday","Clear","33.335",51,"11.0014",188,"Sleep time"
"2011-12-13","summer","Not holiday","6","Workday","Clear","33.335",51,"7.0015",102,"Sleep time"
"2011-12-13","summer","Not holiday","7","Workday","Clear","33.335",54,"0",53,"Work time"
"2011-12-13","summer","Not holiday","8","Workday","Clear","33.335",58,"0",14,"Work time"
"2011-12-13","summer","Not holiday","9","Workday","Clear","33.335",58,"0",10,"Work time"
"2011-12-13","summer","Not holiday","10","Workday","Clear","32.575",65,"8.9981",2,"Work time"
"2011-12-13","summer","Not holiday","11","Workday","Clear","31.82",65,"7.0015",6,"Work time"
"2011-12-13","summer","Not holiday","12","Workday","Clear","32.575",61,"0",35,"Work time"
"2011-12-13","summer","Not holiday","13","Workday","Clear","32.575",65,"8.9981",154,"Work time"
"2011-12-13","summer","Not holiday","14","Workday","Clear","34.09",58,"0",483,"Work time"
"2011-12-13","summer","Not holiday","15","Workday","Clear","34.09",62,"6.0032",646,"Work time"
"2011-12-13","summer","Not holiday","16","Workday","Clear","37.12",49,"11.0014",272,"Work time"
"2011-12-13","summer","Not holiday","17","Workday","Clear","37.12",43,"15.0013",209,"After work time"
"2011-12-13","summer","Not holiday","18","Workday","Clear","37.88",34,"12.998",217,"After work time"
"2011-12-13","summer","Not holiday","19","Workday","Clear","37.88",28,"12.998",272,"After work time"
"2011-12-13","summer","Not holiday","20","Workday","Clear","38.635",25,"8.9981",283,"After work time"
"2011-12-13","summer","Not holiday","21","Workday","Clear","38.635",25,"12.998",310,"After work time"
"2011-12-13","summer","Not holiday","22","Workday","Mist","38.635",24,"0",401,"After work time"
"2011-12-13","summer","Not holiday","23","Workday","Mist","38.635",24,"12.998",527,"After work time"
"2011-12-14","summer","Not holiday","0","Workday","Mist","37.12",30,"11.0014",722,"Sleep time"
"2011-12-14","summer","Not holiday","1","Workday","Mist","37.12",30,"0",627,"Sleep time"
"2011-12-14","summer","Not holiday","2","Workday","Mist","37.12",36,"8.9981",497,"Sleep time"
"2011-12-14","summer","Not holiday","3","Workday","Light Snow","34.85",55,"32.9975",376,"Sleep time"
"2011-12-14","summer","Not holiday","4","Workday","Mist","32.575",70,"19.0012",196,"Sleep time"
"2011-12-14","summer","Not holiday","5","Workday","Clear","31.82",79,"12.998",177,"Sleep time"
"2011-12-14","summer","Not holiday","6","Workday","Clear","30.305",83,"0",171,"Sleep time"
"2011-12-14","summer","Holiday","7","Not workday","Clear","31.82",79,"6.0032",159,"Work time"
"2011-12-14","summer","Holiday","8","Not workday","Clear","31.82",74,"0",123,"Work time"
"2011-12-14","summer","Holiday","9","Not workday","Clear","30.305",83,"8.9981",93,"Work time"
"2011-12-14","summer","Holiday","10","Not workday","Clear","31.82",74,"12.998",32,"Work time"
"2011-12-14","summer","Holiday","11","Not workday","Clear","31.82",69,"16.9979",16,"Work time"
"2011-12-14","summer","Holiday","12","Not workday","Clear","31.06",69,"0",19,"Work time"
"2011-12-14","summer","Holiday","13","Not workday","Clear","31.06",69,"0",32,"Work time"
"2011-12-14","summer","Holiday","14","Not workday","Clear","31.82",65,"0",72,"Work time"
"2011-12-14","summer","Holiday","15","Not workday","Clear","32.575",61,"7.0015",153,"Work time"
"2011-12-14","summer","Holiday","16","Not workday","Clear","34.85",52,"0",293,"Work time"
"2011-12-14","summer","Holiday","17","Not workday","Clear","36.365",46,"0",447,"After work time"
"2011-12-14","summer","Holiday","18","Not workday","Clear","37.88",46,"8.9981",485,"After work time"
"2011-12-14","summer","Holiday","19","Not workday","Clear","39.395",41,"15.0013",494,"After work time"
"2011-12-14","summer","Holiday","20","Not workday","Clear","40.91",35,"0",499,"After work time"
"2011-12-14","summer","Holiday","21","Not workday","Clear","40.91",37,"11.0014",547,"After work time"
"2011-12-14","summer","Holiday","22","Not workday","Clear","42.425",35,"19.9995",454,"After work time"
"2011-12-14","summer","Holiday","23","Not workday","Clear","42.425",35,"16.9979",389,"After work time"
"2011-12-15","summer","Holiday","0","Not workday","Clear","42.425",35,"19.9995",414,"Sleep time"
"2011-12-15","summer","Holiday","1","Not workday","Clear","42.425",42,"12.998",430,"Sleep time"
"2011-12-15","summer","Holiday","2","Not workday","Clear","40.15",47,"15.0013",432,"Sleep time"
"2011-12-15","summer","Holiday","3","Not workday","Clear","40.15",47,"15.0013",551,"Sleep time"
"2011-12-15","summer","Holiday","4","Not workday","Clear","40.15",53,"8.9981",584,"Sleep time"
"2011-12-15","summer","Holiday","5","Not workday","Clear","39.395",56,"15.0013",502,"Sleep time"
"2011-12-15","summer","Holiday","6","Not workday","Mist","34.85",43,"6.0032",183,"Sleep time"
"2011-12-15","summer","Not holiday","7","Workday","Clear","33.335",51,"7.0015",88,"Work time"
"2011-12-15","summer","Not holiday","8","Workday","Clear","33.335",51,"19.0012",30,"Work time"
"2011-12-15","summer","Not holiday","9","Workday","Clear","33.335",51,"0",18,"Work time"
"2011-12-15","summer","Not holiday","10","Workday","Clear","33.335",54,"12.998",7,"Work time"
"2011-12-15","summer","Not holiday","11","Workday","Clear","33.335",58,"0",7,"Work time"
"2011-12-15","summer","Not holiday","12","Workday","Clear","34.09",62,"0",29,"Work time"
"2011-12-15","summer","Not holiday","13","Workday","Clear","33.335",58,"0",133,"Work time"
"2011-12-15","summer","Not holiday","14","Workday","Clear","34.85",55,"0",343,"Work time"
"2011-12-15","summer","Not holiday","15","Workday","Clear","37.12",49,"8.9981",550,"Work time"
"2011-12-15","summer","Not holiday","16","Workday","Clear","39.395",49,"19.9995",293,"Work time"
"2011-12-15","summer","Not holiday","17","Workday","Clear","39.395",44,"23.9994",186,"After work time"
